dt,acc_x,acc_y,acc_z,vel_N,vel_E,vel_D,pos_N,pos_E,pos_D,rot_x,rot_y,rot_z,lat,lon,alt,pressure,state,battery,ign1_cont,ign2_cont,ign3_cont,ign4_cont,ign1_state,ign2_state,ign3_state,ign4_state,gps_fix,gps_sats,height,h,State2,gps_h,Sats 2,rotx,,rotz
20438,"0,01517057","-0,02855752","-0,06943686",0,0,"-0,22349","1,705702","1,637494","2,798059","50,73787","268,0954","355,7087","50,3380925","19,53102317",339,98599,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,430755","0,1702003646",0,"0,1000061035",1000,"0,32497",,
20184,"0,01648808","-0,03449027","-0,1211365",0,0,"-0,223837","1,687161","1,601897","2,798372","50,74059","268,0699","355,6808","50,33809267","19,53102367","338,8999939",98600,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,3456544","0,08509983286",0,0,1000,"0,32769",,
20276,"0,03246973","0,01748841","-0,09792502",0,0,"-0,2240595","1,687161","1,601897","2,798115","50,74037","268,0905","355,6784","50,33809267","19,53102367","338,8999939",98599,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,430755","0,1702003646",0,0,1000,"0,32747",,
20497,"0,06231892","0,004761785","-0,1268547",0,0,"-0,2238066","1,668621","1,566299","2,799165","50,70631","268,0688","355,6359","50,33809283","19,53102417","338,7000122",98599,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,430755","0,1702003646",0,"-0,1999816895",1000,"0,29341",,
20416,"0,04497262","-0,006397486","-0,08510764",0,0,"-0,2237656","1,668621","1,566299","2,800722","50,69285","268,0428","355,5907","50,33809283","19,53102417","338,7000122",98599,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,430755","0,1702003646",0,"-0,1999816895",1000,"0,27995",,
20056,"-0,03035668","0,01348718","-0,1129654",0,0,"-0,2241989","1,59446","1,459506","2,799412","50,65466","268,0388","355,5648","50,3380935","19,53102567","338,5",98601,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,2605546",0,0,"-0,3999938965",1000,"0,24176",,
20011,"-0,04493003","-0,01644897","-0,1078137",0,0,"-0,2254427","1,59446","1,459506","2,797109","50,67477","267,9558","355,4724","50,3380935","19,53102567","338,5",98600,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,3456544","0,08509983286",0,"-0,3999938965",1000,"0,26187",,
19999,"0,05734695","0,03771917","-0,09099181",0,0,"-0,2259624","1,55738","1,400176","2,795959","50,71364","268,0513","355,6463","50,33809383","19,5310265","338,3999939",98600,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,3456544","0,08509983286",0,"-0,5",1000,"0,30074",,
20014,"-0,05905323","0,04016902","-0,09242804",0,0,"-0,2266925","1,55738","1,400176","2,794229","50,75059","268,082","355,6898","50,33809383","19,5310265","338,3999939",98602,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,1754555","-0,085099134",0,"-0,5",1000,"0,33769",,
20011,"0,004461721","0,01471652","-0,1131113",0,0,"-0,2285184","1,520299","1,352713","2,790058","50,79762","268,0526","355,6848","50,33809417","19,53102717","338,2000122",98602,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,1754555","-0,085099134",0,"-0,6999816895",1000,"0,38472",,
20049,"0,01404326","-0,04226808","-0,06524165",0,0,"-0,2297585","1,520299","1,352713","2,78641","50,81865","268,0484","355,6857","50,33809417","19,53102717","338,2000122",98602,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,1754555","-0,085099134",0,"-0,6999816895",1000,"0,40575",,
20249,"-0,003902003","-0,0141822","-0,1120089",0,0,"-0,231365","1,464679","1,305249","2,782281","50,84096","268,058","355,694","50,33809467","19,53102783","338,1000061",98602,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,1754555","-0,085099134",0,"-0,799987793",1000,"0,42806",,
20414,"0,01245596","-0,05579749","-0,09523757",0,0,"-0,2319906","1,464679","1,305249","2,780039","50,83941","268,0148","355,6722","50,33809467","19,53102783","338,1000061",98600,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,3456544","0,08509983286",0,"-0,799987793",1000,"0,42651",,
20096,"0,04862081","-0,01929249","-0,084462",0,0,"-0,2337998","1,390518","1,269651","2,77566","50,81306","267,9764","355,5593","50,33809533","19,53102833","337,8999939",98601,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,2605546",0,0,-1,1000,"0,40016",,
20408,"-0,01471175","0,01941557","-0,09114058",0,0,"-0,2355403","1,390518","1,269651","2,771267","50,81001","268,0014","355,5247","50,33809533","19,53102833","337,8999939",98603,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,090357","-0,1701975692",0,-1,1000,"0,39711",,
20362,"-0,05615097","0,08058661","-0,0864094",0,0,"-0,2375322","1,371977","1,257785","2,765923","50,81582","268,0216","355,5593","50,3380955","19,5310285","337,8999939",98604,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,0052593","-0,2552953055",0,-1,1000,"0,40292",,
20005,"0,02711976","-0,02614304","-0,1152695",0,0,"-0,2403821","1,371977","1,257785","2,758584","50,82233","268,0624","355,6074","50,3380955","19,5310285","337,8999939",98605,0,"7,65",1,1,0,0,0,0,0,0,1,10,"228,9201623","-0,340392343",0,-1,1000,"0,40943",,
20067,"0,03975587","-0,008013859","-0,1235302",0,0,"-0,2430872","1,334897","1,257785","2,750964","50,85172","268,0383","355,6505","50,33809583","19,5310285","337,7999878",98604,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,0052593","-0,2552953055",0,"-1,100006104",1000,"0,43882",,
20058,"-0,03297591","-0,01162724","-0,06566794",0,0,"-0,2454398","1,334897","1,257785","2,744153","50,78767","268,0046","355,6201","50,33809583","19,5310285","337,7999878",98605,0,"7,65",1,1,0,0,0,0,0,0,1,10,"228,9201623","-0,340392343",0,"-1,100006104",1000,"0,37477",,
20014,"-0,0325226","0,06400317","-0,07467254",0,0,"-0,2476136","1,297817","1,234054","2,737526","50,80089","267,9721","355,5988","50,33809617","19,53102883","337,7999878",98603,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,090357","-0,1701975692",0,"-1,100006104",1000,"0,38799",,
20004,"0,005454421","-0,009012356","-0,02554305",0,0,"-0,2493177","1,297817","1,234054","2,731571","50,81243","267,9677","355,6306","50,33809617","19,53102883","337,7999878",98603,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,090357","-0,1701975692",0,"-1,100006104",1000,"0,39953",,
20756,"0,03116269","0,01060903","-0,1192282",0,0,"-0,2519881","1,242196","1,162858","2,724061","50,82969","267,9051","355,5782","50,33809667","19,53102983","337,7999878",98606,0,"7,65",1,1,0,0,0,0,0,0,1,10,"228,8350659","-0,4254886817",0,"-1,100006104",1000,"0,41679",,
20411,"0,03504397","0,01810828","-0,02977641",0,0,"-0,2548049","1,242196","1,162858","2,71647","50,8917","267,9283","355,6105","50,33809667","19,53102983","337,7999878",98605,0,"7,65",1,1,0,0,0,0,0,0,1,10,"228,9201623","-0,340392343",0,"-1,100006104",1000,"0,4788",,
20572,"0,05741668","-0,02170238","-0,1459931",0,0,"-0,2575839","1,205115","1,103529","2,709994","50,89781","267,9428","355,6161","50,338097","19,53103067","337,7999878",98604,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,0052593","-0,2552953055",0,"-1,100006104",1000,"0,48491",,
20122,"-0,04357323","0,005163103","-0,07228072",0,0,"-0,2595754","1,149495","1,044199","2,704844","50,86869","267,9236","355,6013","50,3380975","19,5310315","337,7999878",98604,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,0052593","-0,2552953055",0,"-1,100006104",1000,"0,45579",,
20342,"0,04903965","0,01740451","-0,08929904",0,0,"-0,2613475","1,149495","1,044199","2,699992","50,84886","267,9406","355,6812","50,3380975","19,5310315","337,7999878",98601,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,2605546",0,0,"-1,100006104",1000,"0,43596",,
20117,"0,03525805","-0,009319931","-0,016198",0,0,"-0,2613743","1,149495","1,044199","2,699195","50,84813","267,9958","355,6856","50,3380975","19,5310315","337,7999878",98598,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,5158562","0,2553015952",0,"-1,100006104",1000,"0,43523",,
20393,"0,04166727","0,005657867","-0,06371768",0,0,"-0,2613862","1,168035","0,9967356","2,698204","50,84899","268,0408","355,7337","50,33809733","19,53103217","337,8999939",98602,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,1754555","-0,085099134",0,-1,1000,"0,43609",,
20118,"0,04726402","-0,02639352","-0,006033736",0,0,"-0,2629904","1,168035","0,9967356","2,693194","50,80402","267,9853","355,6726","50,33809733","19,53103217","337,8999939",98603,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,090357","-0,1701975692",0,-1,1000,"0,39112",,
20319,"0,01029153","-0,01165847","-0,09179766",0,0,"-0,2647252","1,223655","0,9848698","2,688333","50,78617","267,9455","355,6163","50,33809683","19,53103233","338,1000061",98605,0,"7,65",1,1,0,0,0,0,0,0,1,10,"228,9201623","-0,340392343",0,"-0,799987793",1000,"0,37327",,
20505,"0,06961267","0,06456404","-0,06906493",0,0,"-0,2665233","1,223655","0,9848698","2,683501","50,77213","267,9549","355,6391","50,33809683","19,53103233","338,1000061",98602,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,1754555","-0,085099134",0,"-0,799987793",1000,"0,35923",,
20093,"0,05392072","0,03233987","-0,0209883",0,0,"-0,2661753","1,260736","0,949272","2,682312","50,80665","267,9373","355,6128","50,3380965","19,53103283","338,2000122",98601,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,2605546",0,0,"-0,6999816895",1000,"0,39375",,
20313,"-0,03341091","0,01648571","-0,1783636",0,0,"-0,2663456","1,260736","0,949272","2,681777","50,79598","267,8459","355,5272","50,3380965","19,53103283","338,2000122",98599,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,430755","0,1702003646",0,"-0,6999816895",1000,"0,38308",,
20618,"0,001080357","0,06872822","-0,130513",0,0,"-0,2660381","1,316357","0,949272","2,681891","50,82572","267,8941","355,6476","50,338096","19,53103283","338,3999939",98599,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,430755","0,1702003646",0,"-0,5",1000,"0,41282",,
20091,"0,01681569","0,005289912","-0,06029304",0,0,"-0,2653605","1,316357","0,949272","2,682593","50,89844","267,9205","355,6232","50,338096","19,53103283","338,3999939",98600,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,3456544","0,08509983286",0,"-0,5",1000,"0,48554",,
20604,"0,01496413","-0,00740926","-0,1548155",0,0,"-0,2649612","1,353437","0,9018084","2,68328","50,87797","267,9033","355,5902","50,33809567","19,5310335","338,5",98600,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,3456544","0,08509983286",0,"-0,3999938965",1000,"0,46507",,
20070,"-0,007613979","0,06919838","-0,09031279",0,0,"-0,2640194","1,353437","0,9018084","2,684742","50,88988","267,8466","355,5051","50,33809567","19,5310335","338,5",98599,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,430755","0,1702003646",0,"-0,3999938965",1000,"0,47698",,
20121,"-0,0322724","0,02758227","-0,04173358",0,0,"-0,263023","1,371977","0,8662108","2,685746","50,87881","267,8351","355,4569","50,3380955","19,531034","338,6000061",98601,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,2605546",0,0,"-0,299987793",1000,"0,46591",,
20114,"-0,02743079","0,01924266","-0,05563243",0,0,"-0,2638173","1,371977","0,8662108","2,682862","50,91246","267,8622","355,4732","50,3380955","19,531034","338,6000061",98603,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,090357","-0,1701975692",0,"-0,299987793",1000,"0,49956",,
20081,"-0,00979498","0,02975905","-0,1047676",0,0,"-0,2651806","1,390518","0,8187472","2,678794","50,91263","267,94","355,5716","50,33809533","19,53103467","338,7000122",98604,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,0052593","-0,2552953055",0,"-0,1999816895",1000,"0,49973",,
20114,"-0,05817714","0,03108016","-0,1437243",0,0,"-0,2671878","1,390518","0,8187472","2,67338","50,86869","267,9409","355,5686","50,33809533","19,53103467","338,7000122",98604,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,0052593","-0,2552953055",0,"-0,1999816895",1000,"0,45579",,
20525,"0,08644325","0,06137278","-0,08572657",0,0,"-0,2679375","1,409058","0,7712836","2,669767","50,90125","267,9371","355,5383","50,33809517","19,53103533","338,7000122",98602,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,1754555","-0,085099134",0,"-0,1999816895",1000,"0,48835",,
20088,"0,04601119","0,01143099","-0,06451495",0,0,"-0,2693224","1,409058","0,7712836","2,664732","50,9487","268,0198","355,5869","50,33809517","19,53103533","338,7000122",98604,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,0052593","-0,2552953055",0,"-0,1999816895",1000,"0,5358",,
20111,"0,03304234","0,0191762","-0,09783919",0,0,"-0,2700816","1,409058","0,7594177","2,661353","50,9811","268,0656","355,6405","50,33809517","19,5310355","338,7000122",98603,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,090357","-0,1701975692",0,"-0,1999816895",1000,"0,5682",,
20078,"0,06682097","0,03772824","-0,09774382",0,0,"-0,2706002","1,409058","0,7594177","2,659466","50,96738","268,1021","355,6492","50,33809517","19,5310355","338,7000122",98600,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,3456544","0,08509983286",0,"-0,1999816895",1000,"0,55448",,
20094,"-0,04152654","-0,02380246","-0,09056075",0,0,"-0,2711124","1,409058","0,7475517","2,65716","50,97865","268,0962","355,664","50,33809517","19,53103567","338,7000122",98603,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,090357","-0,1701975692",0,"-0,1999816895",1000,"0,56575",,
20137,"0,001439929","-0,04185675","-0,08514674",0,0,"-0,2710699","1,409058","0,7475517","2,656197","51,0239","268,0746","355,6679","50,33809517","19,53103567","338,7000122",98600,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,3456544","0,08509983286",0,"-0,1999816895",1000,"0,611",,
20421,"-0,01434608","0,0319512","-0,06717284",0,0,"-0,2698745","1,409058","0,7475517","2,65918","51,0271","268,054","355,6188","50,33809517","19,53103567","338,7000122",98598,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,5158562","0,2553015952",0,"-0,1999816895",1000,"0,6142",,
20387,"-0,0370927","-0,0007139444","-0,06264766",0,0,"-0,2679381","1,409058","0,7475517","2,663017","51,02048","268,0234","355,613","50,33809517","19,53103567","338,7000122",98597,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,6009581","0,3404035247",0,"-0,1999816895",1000,"0,60758",,
20432,"-0,05562036","0,08440483","-0,1139906",0,0,"-0,2675798","1,427598","0,7712836","2,663518","51,06341","268,0381","355,6218","50,338095","19,53103533","338,6000061",98601,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,2605546",0,0,"-0,299987793",1000,"0,65051",,
20591,"-0,01914845","-0,02022482","-0,1515406",0,0,"-0,2680269","1,427598","0,8187472","2,661912","51,06181","268,0232","355,6558","50,338095","19,53103467","338,6000061",98601,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,2605546",0,0,"-0,299987793",1000,"0,64891",,
20072,"0,03475231","-0,01566847","-0,1463812",0,0,"-0,2677454","1,427598","0,8187472","2,662506","51,06591","267,9083","355,5438","50,338095","19,53103467","338,6000061",98599,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,430755","0,1702003646",0,"-0,299987793",1000,"0,65301",,
20077,"-0,06921171","0,006632671","-0,09629519",0,0,"-0,266704","1,427598","0,8424789","2,664121","51,06295","267,8804","355,5705","50,338095","19,53103433","338,6000061",98598,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,5158562","0,2553015952",0,"-0,299987793",1000,"0,65005",,
20314,"-0,002654955","-0,05059069","-0,0560921",0,0,"-0,2662411","1,427598","0,8424789","2,666153","51,08599","267,9136","355,5945","50,338095","19,53103433","338,6000061",98599,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,430755","0,1702003646",0,"-0,299987793",1000,"0,67309",,
19999,"0,04913191","0,01838514","-0,07042201",0,0,"-0,2648087","1,427598","0,8780767","2,668789","51,1022","267,9605","355,5778","50,338095","19,53103383","338,6000061",98597,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,6009581","0,3404035247",0,"-0,299987793",1000,"0,6893",,
20015,"-0,01786973","-0,03166313","-0,07281573",0,0,"-0,2634321","1,427598","0,8780767","2,670799","51,11876","267,9611","355,5285","50,338095","19,53103383","338,6000061",98598,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,5158562","0,2553015952",0,"-0,299987793",1000,"0,70586",,
20354,"0,05733617","0,03482099","-0,1160124",0,0,"-0,2633633","1,427598","0,8780767","2,671335","51,12423","267,9502","355,5754","50,338095","19,5310335","338,6000061",98601,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,2605546",0,0,"-0,299987793",1000,"0,71133",,
20006,"-0,05519693","0,01448818","-0,09436782",0,0,"-0,2629846","1,409058","0,8899425","2,67087","51,10111","267,9749","355,5836","50,33809517","19,53103367","338,5",98600,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,3456544","0,08509983286",0,"-0,3999938965",1000,"0,68821",,
20043,"0,03127605","0,01204042","-0,08294661",0,0,"-0,2626258","1,409058","0,8899425","2,670592","51,09855","268,0421","355,6004","50,33809517","19,53103367","338,5",98600,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,3456544","0,08509983286",0,"-0,3999938965",1000,"0,68565",,
20524,"-0,02381068","0,02801162","-0,05955871",0,0,"-0,2626145","1,390518","0,9018084","2,670102","51,07838","267,9357","355,4991","50,33809533","19,5310335","338,5",98599,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,430755","0,1702003646",0,"-0,3999938965",1000,"0,66548",,
20088,"-0,02414784","-0,007490873","-0,08685286",0,0,"-0,2620596","1,390518","0,9018084","2,671192","51,10006","267,9205","355,5234","50,33809533","19,5310335","338,3999939",98600,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,3456544","0,08509983286",0,"-0,5",1000,"0,68716",,
20142,"0,03024509","0,04787502","-0,1167687",0,0,"-0,2618105","1,371977","0,8899425","2,671602","51,10989","267,9135","355,4906","50,3380955","19,53103367","338,3999939",98599,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,430755","0,1702003646",0,"-0,5",1000,"0,69699",,
20308,"-0,04662845","0,008063644","-0,08932956",0,0,"-0,2608159","1,371977","0,8899425","2,672838","51,08521","267,9395","355,4513","50,3380955","19,53103367","338,3999939",98598,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,5158562","0,2553015952",0,"-0,5",1000,"0,67231",,
20744,"0,06867835","0,03132576","-0,09269507",0,0,"-0,2606533","1,371977","0,9018084","2,673386","51,07288","267,9495","355,4355","50,3380955","19,5310335","338,3999939",98600,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,3456544","0,08509983286",0,"-0,5",1000,"0,65998",,
20757,"-0,07256344","-0,03588617","-0,08044989",0,0,"-0,260705","1,371977","0,9018084","2,672716","51,10204","267,9593","355,4381","50,3380955","19,5310335","338,3999939",98601,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,2605546",0,0,"-0,5",1000,"0,68914",,
20119,"-0,02698322","0,01290604","-0,1384409",0,0,"-0,2604369","1,371977","0,8899425","2,672399","51,14457","268,0115","355,5852","50,3380955","19,53103367","338,3999939",98602,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,1754555","-0,085099134",0,"-0,5",1000,"0,73167",,
20312,"-0,06821056","0,05533721","-0,09887011",0,0,"-0,2618774","1,371977","0,8899425","2,668219","51,20529","268,0499","355,6716","50,3380955","19,53103367","338,2999878",98604,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,0052593","-0,2552953055",0,"-0,6000061035",1000,"0,79239",,
20149,"-0,04426503","-0,006352782","-0,08455928",0,0,"-0,2639838","1,371977","0,8780767","2,663201","51,21814","268,0087","355,6523","50,3380955","19,53103383","338,2999878",98603,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,090357","-0,1701975692",0,"-0,6000061035",1000,"0,80524",,
20227,"0,06105915","0,005605206","-0,09494002",0,0,"-0,2651842","1,371977","0,8780767","2,660087","51,22875","267,9908","355,6198","50,3380955","19,53103383","338,2999878",98602,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,1754555","-0,085099134",0,"-0,6000061035",1000,"0,81585",,
20370,"0,01606331","0,003658265","-0,0922354",0,0,"-0,2656911","1,390518","0,8780767","2,657754","51,24833","268,0502","355,6363","50,33809533","19,53103383","338,2999878",98603,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,090357","-0,1701975692",0,"-0,6000061035",1000,"0,83543",,
20052,"0,05627068","0,02804393","-0,08310778",0,0,"-0,2669618","1,390518","0,8780767","2,653816","51,23861","268,0423","355,601","50,33809533","19,53103383","338,2999878",98604,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,0052593","-0,2552953055",0,"-0,6000061035",1000,"0,82571",,
20542,"0,04149956","-0,03128572","-0,06756194",0,0,"-0,2683964","1,390518","0,8780767","2,649072","51,23619","267,9765","355,5142","50,33809533","19,53103383","338,2999878",98602,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,1754555","-0,085099134",0,"-0,6000061035",1000,"0,82329",,
20007,"0,01198272","0,01872188","-0,07255824",0,0,"-0,2681348","1,409058","0,9018084","2,648965","51,25468","267,9843","355,5163","50,33809517","19,5310335","338,2999878",98598,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,5158562","0,2553015952",0,"-0,6000061035",1000,"0,84178",,
20013,"-0,02008733","0,0711024","-0,03841003",0,0,"-0,2673925","1,446138","0,9136744","2,649661","51,2953","267,9794","355,5417","50,33809483","19,53103333","338,2999878",98601,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,2605546",0,0,"-0,6000061035",1000,"0,8824",,
20022,"-0,03224301","0,03780025","-0,06939967",0,0,"-0,2676318","1,446138","0,9136744","2,648149","51,33451","267,932","355,5081","50,33809483","19,53103333","338,2999878",98599,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,430755","0,1702003646",0,"-0,6000061035",1000,"0,92161",,
20003,"-0,002814822","0,04357862","-0,1431006",0,0,"-0,2664456","1,464679","0,9374062","2,650885","51,33817","267,9034","355,5468","50,33809467","19,531033","338,2999878",98596,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,6860608","0,4255061531",0,"-0,6000061035",1000,"0,92527",,
20022,"0,0226915","-0,06313594","-0,1288346",0,0,"-0,2643332","1,464679","0,9374062","2,656524","51,34899","267,9322","355,617","50,33809467","19,531033","338,3999939",98595,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,7711641","0,5106094805",0,"-0,5",1000,"0,93609",,
20284,"0,02073582","-0,01651227","-0,05764754",0,0,"-0,2618894","1,483219","0,949272","2,661827","51,36353","267,9705","355,6666","50,3380945","19,53103283","338,3999939",98597,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,6009581","0,3404035247",0,"-0,5",1000,"0,95063",,
20340,"0,01377103","-0,04408044","-0,06751139",0,0,"-0,2606941","1,483219","0,949272","2,663797","51,37969","268,0425","355,7253","50,3380945","19,53103283","338,3999939",98599,0,"7,65",1,1,0,0,0,0,0,0,1,10,"229,430755","0,1702003646",0,"-0,5",1000,"0,96679",,
